Estación,Título,latitud,longitud,Fecha,Periodo,xx1,xx2,xx3
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,12,12,5,87
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,11,12,5,149
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,10,4,7,96
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,9,11,6,119
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,8,6,7,43
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,7,16,7,40
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,6,2,7,133
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,5,12,6,111
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,4,12,6,91
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,3,19,5,135
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,2,0,6,112
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-26,1,6,7,78
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,24,19,5,105
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,23,5,7,124
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,22,15,7,102
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,21,10,6,109
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,20,2,7,64
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,19,0,5,74
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,18,6,5,147
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,17,3,7,130
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,16,11,5,44
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,15,2,6,39
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,14,4,5,53
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,13,19,5,123
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,12,18,5,60
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,11,9,5,102
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,10,1,7,108
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,9,0,6,57
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,8,17,5,71
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,7,6,5,105
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,6,4,5,127
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,5,2,7,91
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,4,1,7,104
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,3,7,6,107
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,2,9,5,153
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-25,1,1,6,28
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,24,11,6,47
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,23,10,5,21
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,22,1,7,132
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,21,6,7,112
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,20,18,7,141
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,19,8,5,106
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,18,2,7,55
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,17,12,7,26
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,16,9,6,74
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,15,1,6,76
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,14,1,5,20
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,13,8,5,107
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,12,15,6,85
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,11,0,7,60
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,10,18,6,34
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,9,9,6,93
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,8,18,7,118
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,7,11,7,59
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,6,6,6,43
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,5,18,6,136
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,4,17,5,91
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,3,8,6,18
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,2,9,5,63
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-24,1,14,6,148
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,24,17,6,29
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,23,9,6,92
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,22,9,7,108
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,21,18,7,20
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,20,5,5,29
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,19,8,7,98
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,18,15,7,43
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,17,19,6,21
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,16,18,7,133
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,15,4,7,31
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,14,10,6,145
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,13,18,7,90
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,12,18,6,115
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,11,11,6,135
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,10,8,6,47
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,9,8,6,25
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,8,13,6,27
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,7,7,5,105
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,6,18,7,113
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,5,6,7,67
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,4,9,7,45
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,3,4,6,64
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,2,6,5,137
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-23,1,10,7,119
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,24,9,6,121
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,23,10,7,99
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,22,8,5,61
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,21,9,5,42
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,20,9,6,89
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,19,17,7,30
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,18,9,7,22
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,17,0,7,108
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,16,13,5,119
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,15,19,5,70
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,14,5,6,101
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,13,0,6,42
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,12,10,7,106
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,11,15,7,100
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,10,6,6,50
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,9,16,5,154
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,8,8,7,18
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,7,2,7,71
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,6,7,7,121
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,5,12,7,57
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,4,12,5,62
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,3,14,5,57
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,2,9,6,28
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-22,1,17,7,28
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,24,14,5,29
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,23,5,7,120
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,22,6,5,72
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,21,19,6,96
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,20,16,7,59
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,19,1,6,129
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,18,7,5,63
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,17,10,7,114
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,16,15,7,91
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,15,7,6,84
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,14,18,6,39
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,13,1,7,92
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,12,11,6,39
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,11,4,7,78
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,10,2,5,55
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,9,17,6,114
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,8,12,6,33
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,7,8,6,93
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,6,16,6,35
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,5,18,7,75
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,4,10,6,118
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,3,1,5,140
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,2,12,7,96
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-21,1,18,6,65
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,24,0,7,22
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,23,6,6,73
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,22,8,5,101
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,21,13,6,103
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,20,6,6,150
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,19,4,7,48
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,18,19,5,83
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,17,3,7,148
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,16,16,7,101
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,15,10,5,152
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,14,17,5,24
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,13,8,7,59
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,12,18,5,87
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,11,19,7,103
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,10,7,6,127
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,9,4,5,151
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,8,8,7,68
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,7,3,7,55
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,6,5,7,35
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,5,11,5,41
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,4,4,5,94
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,3,14,7,83
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,2,9,7,126
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-20,1,16,6,124
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,24,8,6,157
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,23,18,5,147
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,22,17,5,87
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,21,5,6,116
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,20,14,6,86
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,19,8,5,146
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,18,6,7,56
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,17,2,6,100
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,16,4,7,78
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,15,3,5,53
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,14,1,5,88
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,13,8,5,112
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,12,4,6,149
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,11,8,6,32
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,10,12,7,128
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,9,0,5,144
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,8,15,6,46
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,7,10,6,94
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,6,7,7,109
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,5,0,6,80
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,4,18,7,43
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,3,12,7,90
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,2,1,5,73
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-19,1,3,7,50
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,24,19,6,135
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,23,16,6,82
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,22,12,5,35
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,21,8,7,57
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,20,4,7,63
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,19,9,7,102
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,18,15,5,26
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,17,16,6,60
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,16,12,5,93
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,15,12,5,110
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,14,5,6,67
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,13,18,6,140
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,12,4,5,41
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,11,10,6,84
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,10,2,5,116
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,9,16,5,20
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,8,8,7,24
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,7,15,5,154
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,6,4,6,91
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,5,17,7,91
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,4,8,5,77
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,3,1,5,155
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,2,2,5,53
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-18,1,18,5,36
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,24,6,7,63
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,23,2,7,47
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,22,8,6,59
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,21,0,7,64
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,20,10,5,114
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,19,9,5,51
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,18,1,6,129
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,17,0,6,116
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,16,3,5,124
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,15,6,6,152
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,14,14,6,37
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,13,11,5,94
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,12,17,6,38
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,11,18,6,128
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,10,12,5,46
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,9,3,6,144
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,8,17,5,126
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,7,6,5,143
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,6,11,7,74
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,5,5,7,133
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,4,15,7,144
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,3,19,5,117
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,2,6,7,68
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-17,1,19,5,90
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,24,5,7,33
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,23,8,7,141
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,22,17,5,80
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,21,16,6,67
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,20,11,6,78
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,19,4,6,95
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,18,8,5,146
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,17,4,7,84
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,16,17,6,107
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,15,8,5,117
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,14,14,6,82
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,13,2,6,148
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,12,2,5,136
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,11,18,6,95
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,10,11,5,71
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,9,19,7,135
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,8,6,5,30
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,7,15,6,112
1,Estación Avenida Constitución,43.529806,-5.673428,2020-11-16,6,17,7,99
